Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,pmRA,pmDE,Plx,SimbadName,_RA_icrs,_DE_icrs,Source,RV,Gmag,BP-RP,Proba
NGC_1027,40.8299596469,61.96954068567,135.67214166619,1.89736525361,-1.213,2.175,0.8426,Gaia DR2  465797174711250816,40.82997076193,61.96953131916,465797174711250816,,16.4346,1.41,0.8
NGC_1027,40.8893101675,61.62493167152,135.84175483671,1.59603447184,-1.89,1.867,0.9287,Gaia DR2  465771134334760960,40.88932728764,61.62492363497,465771134334760960,,15.6742,1.2388,1.0
NGC_1027,40.83546682115,61.81620345996,135.73857721147,1.75912687512,-1.798,2.38,0.8834,Gaia DR2  465777697044547328,40.83548321283,61.81619321287,465777697044547328,,16.3943,1.4048,1.0
NGC_1027,40.90523608304,61.63593785457,135.84402230505,1.60919740573,-1.751,1.867,0.8619,Gaia DR2  465771168694496768,40.90525195295,61.63592981663,465771168694496768,,16.8983,1.4934,1.0
NGC_1027,40.84676530844,61.64727971386,135.81403982647,1.60788476242,-1.694,2.141,0.8887,Gaia DR2  465771958968478720,40.84678066846,61.64727049402,465771958968478720,,14.6516,1.0506,1.0
NGC_1027,40.85765345862,61.6554068844,135.81534108787,1.61742880343,-1.923,1.971,0.8998,Gaia DR2  465771958968475904,40.85767089379,61.6553983991,465771958968475904,,15.6553,1.2404,1.0
NGC_1027,41.00426381622,61.64458067291,135.88311814108,1.63676704883,-1.57,2.026,0.8837,Gaia DR2  465771409212659840,41.00427804978,61.6445719503,465771409212659840,,15.9728,1.3086,0.9
NGC_1027,40.90876459482,61.66053177498,135.83524444307,1.63223388633,-1.595,2.016,1.0316,,40.90877906118,61.66052309502,465771615371089280,,17.07,1.5127,0.4
NGC_1027,40.80113966781,61.67525146271,135.78266921302,1.62425984362,-1.824,2.253,0.9038,Gaia DR2  465772302565856512,40.80115622091,61.67524176297,465772302565856512,,15.3357,1.1643,1.0
NGC_1027,40.80615755562,61.68196526551,135.78203124756,1.63135460181,-1.44,1.533,0.8858,,40.80617062206,61.6819586649,465772302565854848,,16.6527,1.4199,0.2
NGC_1027,41.16559433545,62.22477550027,135.70751283499,2.19496426689,-1.704,1.944,0.9601,Gaia DR2  465824357570342272,41.16561007878,62.22476712993,465824357570342272,,17.0834,1.638,0.8
NGC_1027,41.01082818699,61.6624934094,135.87842088883,1.65433219731,-1.866,2.111,0.8435,Gaia DR2  465771443572394112,41.0108451128,61.66248432018,465771443572394112,,13.5403,0.7396,1.0
NGC_1027,40.68003079754,61.80163398487,135.67786535855,1.71528964211,-1.803,2.016,0.8264,Gaia DR2  465777108623670784,40.68004722332,61.80162530493,465777108623670784,,17.2782,1.6096,0.9
NGC_1027,40.4443116236,62.01310340202,135.48919402015,1.86184309571,-1.784,2.221,0.8887,Gaia DR2  465796079504479232,40.4443279964,62.01309383777,465796079504479232,,15.408,1.2607,1.0
NGC_1027,40.59746586779,61.99213418921,135.56336644573,1.87247053506,-1.433,1.67,0.8018,,40.59747901095,61.99212699911,465795083072067200,,13.4917,0.725,0.1
NGC_1027,40.700522129,61.74556898761,135.70999914966,1.66832658402,-1.837,2.075,0.7192,Gaia DR2  465776357014791936,40.70053883621,61.74556005252,465776357014791936,,16.7802,1.4497,1.0
NGC_1027,40.71989231364,61.71095427657,135.73275000138,1.64066461205,-1.742,2.069,0.9347,Gaia DR2  465775429301863808,40.71990814111,61.71094536991,465775429301863808,,15.6736,1.2328,1.0
NGC_1027,40.76559005994,61.99379336858,135.63452201941,1.90679089732,-2.196,1.771,0.9302,,40.76561019684,61.99378574153,465792329988201344,,16.6838,1.493,0.3
NGC_1027,41.04598781397,61.83160805248,135.82241259996,1.81477754196,-1.692,2.107,0.8879,Gaia DR2  465775016985129472,41.04600324606,61.83159898144,465775016985129472,,12.7667,0.5625,1.0
NGC_1027,40.39231679678,61.87460860819,135.52398235738,1.72557199571,-1.49,2.305,0.7975,Gaia DR2  465792776664493056,40.3923304064,61.87459868569,465792776664493056,,17.6015,1.839,0.9
NGC_1027,40.58824139959,61.77261496899,135.65041176266,1.67088196882,-1.678,2.429,0.7687,Gaia DR2  465788314203740544,40.58825667316,61.7726045129,465788314203740544,,17.0283,1.5254,1.0
NGC_1027,40.64976352682,61.89493355176,135.62609902183,1.79422946897,-1.677,1.655,0.8361,Gaia DR2  465790852518896384,40.6497788525,61.89492642736,465790852518896384,,13.1764,0.7104,0.8
NGC_1027,40.91314271819,61.80291578868,135.777483918,1.76240360938,-2.289,2.529,0.894,Gaia DR2  465777490886311040,40.91316357482,61.80290490006,465777490886311040,,12.7537,0.5804,0.7
NGC_1027,40.7214497291,62.15567967606,135.54825456606,2.04535956053,-1.909,2.247,0.8524,Gaia DR2  465802539135190400,40.72146732892,62.15567000031,465802539135190400,,14.8864,1.1718,1.0
NGC_1027,41.06881877497,61.83918283955,135.82900491292,1.8261833524,-1.136,1.603,0.8452,,41.06882914145,61.83917593839,465780892500384896,,17.4638,1.5671,0.1
NGC_1027,40.81211978951,61.62787027932,135.80718736512,1.58337597742,-1.881,2.193,0.9273,Gaia DR2  465771821529529728,40.81213683621,61.62786083853,465771821529529728,,13.741,0.8244,1.0
NGC_1027,40.74179376069,61.68192786832,135.75428242962,1.61859431639,-1.394,1.983,0.9747,,40.74180641203,61.6819193283,465775120064223232,,15.994,1.3115,0.4
NGC_1027,40.78013879206,61.66626002942,135.77735925337,1.61193150477,-1.694,2.025,0.8625,Gaia DR2  465772199486462464,40.78015416403,61.66625130879,465772199486462464,,13.6883,0.8364,1.0
NGC_1027,40.89014135768,61.80916299408,135.76499367637,1.76352813415,-1.518,2.215,0.8401,Gaia DR2  465777525246048896,40.89015519311,61.80915345713,465777525246048896,,17.9367,1.7681,0.8
NGC_1027,40.7222474268,61.6960039269,135.73998886482,1.6275344641,-1.805,2.121,0.8903,Gaia DR2  465775394942128640,40.72226382067,61.69599479462,465775394942128640,,13.6479,0.8111,1.0
NGC_1027,40.76706604255,61.6900788565,135.76178743785,1.63099755573,-1.711,2.219,0.8882,Gaia DR2  465775154423959936,40.76708157351,61.69006930336,465775154423959936,,14.8598,1.1038,1.0
NGC_1027,40.70900140272,61.69960278065,135.73277779877,1.62819441797,-1.785,1.879,0.7567,Gaia DR2  465775394942128256,40.7090176122,61.69959469012,465775394942128256,,17.1431,1.5268,0.8
NGC_1027,40.75261012094,61.70213455752,135.75052908612,1.6391014643,-1.653,2.089,0.9293,Gaia DR2  465775223143434624,40.75262513823,61.70212556151,465775223143434624,,9.7454,0.4112,1.0
NGC_1027,40.40171088081,61.94770312152,135.49791076869,1.79400652744,-2.256,2.024,0.7874,Gaia DR2  465793983560482048,40.40173153095,61.94769440769,465793983560482048,,15.1524,1.3087,0.5
NGC_1027,40.76430761089,61.69605780437,135.75810541883,1.63588759884,-1.615,2.068,0.8669,Gaia DR2  465775257503173888,40.76432227314,61.69604890238,465775257503173888,,16.5734,1.4105,1.0
NGC_1027,40.79234756315,61.6923967928,135.77172263663,1.63810268633,-1.757,2.0,0.8176,Gaia DR2  465775257503173760,40.79236351762,61.6923881828,465775257503173760,,17.018,1.7299,0.9
NGC_1027,40.67198497981,61.71524726178,135.71030843196,1.6351303797,-1.655,2.094,0.9617,Gaia DR2  465776219575846656,40.67200001873,61.7152382477,465776219575846656,,16.8385,1.4792,1.0
NGC_1027,41.09723620116,61.80133589921,135.85712820491,1.79750664578,-2.464,1.969,0.7907,,41.09725865647,61.80132742242,465773986192989056,,16.6601,1.5298,0.3
NGC_1027,40.75497458923,61.74412012281,135.73405148683,1.67773769751,-1.648,2.162,0.856,Gaia DR2  465776013417406848,40.75498957429,61.74411081632,465776013417406848,,14.9471,1.1597,1.0
NGC_1027,41.1074248605,61.91187775829,135.81488545687,1.89978081565,-2.506,1.734,0.7822,,41.10744778122,61.91187029268,465781545335377664,,15.9735,1.4814,0.3
NGC_1027,40.79690578874,61.97678958383,135.65499272977,1.8974692376,-1.723,2.254,0.9384,Gaia DR2  465791509659269504,40.79692157763,61.97677987872,465791509659269504,,16.0749,1.3443,1.0
NGC_1027,40.5096010697,61.95572148204,135.54083953907,1.8222368012,-1.808,2.125,0.8875,Gaia DR2  465793498219208704,40.50961763008,61.9557123316,465793498219208704,,17.2632,1.5797,0.9
NGC_1027,40.59974280549,61.81151406979,135.63923646855,1.70853719273,-1.767,2.112,0.8895,Gaia DR2  465788520362154624,40.59975891126,61.81150497731,465788520362154624,,14.698,1.0965,1.0
NGC_1027,41.00906144276,61.75605354632,135.83834158434,1.73888548285,-1.936,2.181,0.9328,Gaia DR2  465774192351438080,41.00907906138,61.75604415662,465774192351438080,,16.1399,1.3441,1.0
NGC_1027,40.48335298774,62.00166795725,135.51061548365,1.85898716804,-1.828,2.144,0.8013,Gaia DR2  465796006480220672,40.48336975244,62.00165872706,465796006480220672,,17.4694,1.6956,0.9
NGC_1027,41.389306998,61.9638544118,135.91306916325,2.0030129944,-1.674,1.959,0.8817,Gaia DR2  465782713566439936,41.38932232941,61.96384597909,465782713566439936,,16.7551,1.5092,0.9
NGC_1027,40.98186972999,61.76247392423,135.82396179915,1.7393100795,-1.88,2.202,0.8054,Gaia DR2  465774261070913664,40.98188684168,61.76246444488,465774261070913664,,15.63,1.2908,1.0
NGC_1027,40.88833860093,61.83841885684,135.75197265676,1.7897435137,-1.553,1.888,0.9328,Gaia DR2  465778208135362048,40.88835276445,61.83841072982,465778208135362048,,16.9198,1.6355,0.7
NGC_1027,40.55253434794,61.84333291456,135.60575714239,1.72826933825,-1.839,2.18,1.0046,Gaia DR2  465789581208764288,40.55255112458,61.84332353018,465789581208764288,,17.5045,1.6794,0.8
NGC_1027,40.82021528285,61.73107112763,135.76758535214,1.67876002368,-1.512,2.055,0.9246,Gaia DR2  465775699874317824,40.82022902406,61.73106227974,465775699874317824,,17.493,1.6302,0.5
NGC_1027,40.78868785147,61.70454398851,135.76507690647,1.64841944781,-1.672,2.239,0.8772,Gaia DR2  465775287557372928,40.78870303805,61.70453434644,465775287557372928,,12.4611,0.4988,1.0
NGC_1027,40.84704982981,61.78252948666,135.75762707664,1.730818984,-1.629,1.99,0.8355,Gaia DR2  465777589659840512,40.84706466164,61.78252091836,465777589659840512,,10.8636,0.4434,1.0
NGC_1027,40.85489375671,61.698664404,135.79606423911,1.65617972092,-2.149,1.938,0.8318,Gaia DR2  465772646163232896,40.85491327135,61.69865606053,465772646163232896,,14.7218,1.1701,0.9
NGC_1027,40.84511791779,61.83897162072,135.73320288634,1.78171659339,-2.254,1.947,0.8482,Gaia DR2  465778551732745984,40.84513847872,61.83896323688,465778551732745984,,16.6591,1.4772,0.7
NGC_1027,40.80208557617,61.84772546312,135.71108565079,1.78119232005,-1.691,2.033,0.8721,Gaia DR2  465778624757465728,40.80210100639,61.84771671125,465778624757465728,,13.8234,0.8632,1.0
NGC_1027,40.8231530497,61.81701773378,135.73295017652,1.75743805571,-1.975,2.442,0.9185,Gaia DR2  465777692739054592,40.82317105509,61.81700721871,465777692739054592,,12.3191,0.5879,1.0
NGC_1027,40.92079624292,61.65539167957,135.84258676301,1.62995800434,-1.655,2.174,0.8136,Gaia DR2  465771615371090176,40.92081125289,61.65538232108,465771615371090176,,15.6943,1.2547,1.0
NGC_1027,40.89222617497,61.67083033011,135.82380050805,1.63830151938,-1.662,1.98,0.8099,Gaia DR2  465772371285331456,40.89224125597,61.6708218053,465772371285331456,,15.9487,1.294,1.0
NGC_1027,40.94347648032,61.64100391299,135.85840094836,1.62140674965,-1.83,1.789,0.8191,Gaia DR2  465771340493186176,40.94349307103,61.64099620842,465771340493186176,,16.7524,1.487,1.0
NGC_1027,40.84911924289,61.81246845671,135.74599985115,1.75842752098,-1.691,2.095,0.8604,Gaia DR2  465777697044547840,40.8491346545,61.8124594346,465777697044547840,,13.3234,0.6596,1.0
NGC_1027,40.88462519696,61.64140213339,135.83283894817,1.61006301007,-1.785,2.061,0.9346,Gaia DR2  465771203054234752,40.88464137394,61.64139325923,465771203054234752,,10.6072,0.4592,1.0
NGC_1027,41.19287376365,62.06205709862,135.78786856804,2.05286718505,-1.395,2.007,0.9607,,41.19288658725,62.06204845949,465787145972665600,,13.5953,0.9956,0.4
NGC_1027,41.05158440162,61.70746861134,135.87705517192,1.70326694783,-1.969,1.586,0.7918,Gaia DR2  465773127199562240,41.05160229244,61.70746178485,465773127199562240,,10.74,0.4266,0.6
NGC_1027,40.97072888273,61.72091749923,135.8366173971,1.69937590958,-1.645,2.093,0.8581,Gaia DR2  465774020552759552,40.97074383298,61.72090848793,465774020552759552,,13.0154,0.6196,1.0
NGC_1027,40.94536467018,61.85151977855,135.77092971846,1.81290972598,-1.643,2.144,0.9119,Gaia DR2  465778070696435840,40.94537966697,61.85151054941,465778070696435840,,16.6227,1.4049,1.0
NGC_1027,40.72059633913,61.77462912123,135.70654749751,1.69870432839,-1.653,2.111,0.9127,Gaia DR2  465776838051118208,40.72061138808,61.77462003384,465776838051118208,,14.6441,1.0972,1.0
NGC_1027,40.66542249291,61.78688269738,135.67771321961,1.69900317959,-1.788,2.07,0.9154,Gaia DR2  465776734971901312,40.66543877682,61.78687378549,465776734971901312,,15.076,1.1672,1.0
NGC_1027,40.72784083561,61.78424156691,135.70566182691,1.7088704831,-1.608,2.154,0.8537,Gaia DR2  465776872410852992,40.72785547526,61.78423229062,465776872410852992,,17.3579,1.6182,0.9
NGC_1027,40.64739410766,61.87177506629,135.63470109832,1.77269720787,-1.65,2.328,0.9502,Gaia DR2  465789310636096000,40.64740917218,61.87176504505,465789310636096000,,16.0525,1.4808,1.0
NGC_1027,40.59094330102,61.79508358274,135.64226225656,1.69186084456,-1.576,2.27,0.8674,Gaia DR2  465788417282947200,40.59095765586,61.79507380869,465788417282947200,,17.168,1.6217,0.8
NGC_1027,40.92316219167,61.75184538151,135.80318777616,1.71801264227,-1.83,2.079,0.901,Gaia DR2  465774295430712192,40.92317883604,61.75183643087,465774295430712192,,15.0081,1.1036,1.0
NGC_1027,40.82623508415,61.77671712795,135.7511091544,1.72142672735,-1.745,2.167,0.811,Gaia DR2  465776116496605184,40.82625096966,61.77670779848,465776116496605184,,16.4072,1.3468,1.0
NGC_1027,40.94545195121,61.79891310325,135.793030967,1.76516587912,-1.669,1.897,0.9265,Gaia DR2  465774535948878464,40.94546715444,61.79890493388,465774535948878464,,13.2649,0.7587,0.9
NGC_1027,40.90134735957,61.61715722448,135.85020776934,1.59136773976,-1.642,2.549,0.8651,Gaia DR2  465771134334761984,40.90136223061,61.61714624983,465771134334761984,,16.7956,1.5833,1.0
NGC_1027,40.81107929164,61.70543782168,135.77435394551,1.65365964689,-1.69,2.012,0.9314,Gaia DR2  465775291863087104,40.81109464524,61.70542916001,465775291863087104,,15.1472,1.1349,1.0
NGC_1027,40.48243717531,61.8328357478,135.57995876456,1.70503697151,-2.153,1.78,0.7953,,40.48245681539,61.83282808373,465789482434825344,,17.7142,1.7129,0.3
NGC_1027,40.77446289419,61.79563198069,135.72096005673,1.72840537234,-1.651,2.078,0.9017,Gaia DR2  465776906770581760,40.77447793047,61.7956230316,465776906770581760,,13.0652,0.5925,1.0
NGC_1027,40.82517476386,61.78741819866,135.74618313241,1.73094095826,-1.836,2.113,0.917,Gaia DR2  465776116496600064,40.82519148328,61.78740910025,465776116496600064,,14.1109,0.9571,1.0
NGC_1027,40.59351981608,61.81534740916,135.63497090962,1.71080781448,-2.135,1.701,0.7357,Gaia DR2  465788726520582784,40.59353927922,61.81534008681,465788726520582784,,17.8028,1.8426,0.8
NGC_1027,40.72770232067,61.72279991279,135.73118495784,1.65297583648,-1.804,2.325,0.8757,Gaia DR2  465775532381076352,40.72771871925,61.72278990228,465775532381076352,,14.0778,0.9286,1.0
NGC_1027,40.67663696409,61.72250623143,135.70929714641,1.64264894612,-1.906,2.118,0.9041,Gaia DR2  465776219575844736,40.67665428679,61.72249711372,465776219575844736,,13.7308,0.8254,1.0
NGC_1027,40.7937793828,61.72220541662,135.75990175888,1.66547781322,-1.721,1.891,0.8447,Gaia DR2  465775738539504512,40.79379502376,61.72219727584,465775738539504512,,13.8031,0.8308,1.0
NGC_1027,39.82904188373,61.96205604631,135.24609434322,1.69731942194,-1.832,2.051,0.8913,Gaia DR2  465891152898391936,39.82905866286,61.96204721465,465891152898391936,,13.4452,0.7767,1.0
NGC_1027,39.49623133274,61.49677804963,135.2885224731,1.20790079913,-1.68,1.615,0.8077,Gaia DR2  465851566176918912,39.49624648839,61.49677109495,465851566176918912,,15.9396,1.3635,0.5
NGC_1027,39.86049862809,62.07531626798,135.21381926158,1.80688674341,-1.376,2.415,0.8502,Gaia DR2  465893283202122624,39.86051127514,62.07530587039,465893283202122624,,16.0359,1.349,0.7
NGC_1027,39.90331797164,62.0691428688,135.23466748962,1.80935441699,-1.851,2.212,0.9191,Gaia DR2  465893592439768320,39.90333498759,62.06913334308,465893592439768320,,15.585,1.4102,1.0
NGC_1027,39.31723304938,61.67834231693,135.13810838106,1.3405893661,-1.952,2.339,0.8745,Gaia DR2  465857961390233088,39.31725076769,61.6783322471,465857961390233088,,14.223,1.1703,0.9
NGC_1027,39.98106516126,62.05767589118,135.27263191083,1.81363804398,-1.719,2.868,1.0022,Gaia DR2  465892591704635136,39.98108095829,62.05766354342,465892591704635136,,17.6745,1.709,0.5
NGC_1027,39.9218418476,61.73282517442,135.37889740117,1.50537926676,-2.481,2.063,0.8942,,39.92186440471,61.73281629032,465879092630321152,,15.9698,1.3648,0.3
NGC_1027,39.47700132313,61.53211918251,135.26600742438,1.2366482409,-1.924,2.015,1.0087,Gaia DR2  465851776637578496,39.47701870364,61.53211050734,465851776637578496,,15.8253,1.3466,0.8
NGC_1027,39.84035485469,61.70638350424,135.35427596685,1.46558114309,-2.065,1.976,0.8335,Gaia DR2  465878779090666368,39.84037361006,61.70637499567,465878779090666368,,17.6047,1.7614,0.6
NGC_1027,39.94996613631,61.79390433056,135.36630502929,1.5666104587,-1.033,2.238,0.9497,,39.94997554348,61.79389469276,465885346102677888,,15.5066,1.3006,0.4
NGC_1027,39.90550761057,61.86546946621,135.31810305356,1.62353549309,-1.831,2.134,0.8887,Gaia DR2  465886583053232384,39.90552433108,61.86546027866,465886583053232384,,16.6227,1.4814,1.0
NGC_1027,39.59033871803,61.93480760099,135.15423616542,1.62722950123,-1.593,1.83,0.9025,,39.59035329768,61.93479972289,465896719175859200,,16.9632,1.5422,0.3
NGC_1027,40.13829962349,61.87852210988,135.41311047552,1.68006961737,-1.696,1.742,0.8127,Gaia DR2  465887304607715840,40.13831511157,61.87851461162,465887304607715840,,16.2491,1.425,0.6
NGC_1027,40.00770091325,61.89163183104,135.35153542237,1.66698458012,-1.803,2.099,0.9062,Gaia DR2  465886857931118720,40.00771738619,61.8916227923,465886857931118720,,15.7581,1.3659,1.0
NGC_1027,40.09953732266,61.89230159238,135.39080318509,1.68520209864,-1.937,1.195,1.0223,,40.09955502126,61.89229644689,465887579485618432,,15.2491,1.4317,0.2
NGC_1027,39.7017071184,61.61411494051,135.33121162431,1.35461461033,-2.076,2.19,0.8852,Gaia DR2  465876584369458176,39.70172591816,61.61410551262,465876584369458176,,14.7513,1.1853,1.0
NGC_1027,39.86791844687,61.82768653648,135.31716948173,1.58180733479,-1.69,2.09,0.8709,Gaia DR2  465880570099034624,39.8679338592,61.82767753697,465880570099034624,,15.876,1.3695,1.0
NGC_1027,40.15672324417,61.90412862022,135.41058071787,1.70698885261,-1.751,2.091,0.8327,Gaia DR2  465887510766132736,40.1567392489,61.9041196184,465887510766132736,,13.0982,0.6409,1.0
NGC_1027,39.83967002942,61.83228899944,135.30310586376,1.58062795952,-1.689,2.393,0.8389,Gaia DR2  465880638818511104,39.83968543507,61.83227869766,465880638818511104,,17.1726,1.6987,0.9
NGC_1027,39.33082523266,61.71337178849,135.13012479603,1.3753009917,-1.696,1.927,0.8286,Gaia DR2  465869849859685504,39.33084063926,61.71336349344,465869849859685504,,14.5616,1.1296,1.0
NGC_1027,39.44667387703,61.64864250727,135.20630930403,1.33776111195,-1.784,2.479,0.9446,Gaia DR2  465856995016340736,39.44669005377,61.64863183544,465856995016340736,,16.6294,1.5124,0.9
NGC_1027,39.57187679016,61.57857350965,135.2888817832,1.29728789292,-1.735,2.641,1.0255,Gaia DR2  465853425905007872,39.5718924848,61.57856213935,465853425905007872,-4.061699783446324,10.1353,1.9368,0.8
NGC_1027,39.64386881352,61.53847184847,135.33637554393,1.27428314676,-2.393,1.755,0.911,,39.64389042883,61.53846429161,465852704350509056,,16.4844,1.5407,0.2
NGC_1027,39.60446734181,61.50157372312,135.3339539102,1.23294764653,-1.838,1.83,0.8615,Gaia DR2  465852184651888640,39.6044839303,61.50156584349,465852184651888640,,17.9999,1.7606,0.7
NGC_1027,39.6823941944,61.65605114962,135.30595074279,1.38932894797,-1.687,1.612,0.8017,Gaia DR2  465877512082388992,39.6824094938,61.65604420878,465877512082388992,,13.5663,0.7759,0.7
NGC_1027,39.90241145901,61.78755512841,135.3483190165,1.55169902957,-1.479,1.533,0.7561,,39.90242492986,61.78754852964,465879500644668544,,13.4347,0.8138,0.1
NGC_1027,39.46026453619,61.70145780805,135.19117072683,1.38877082476,-0.977,1.765,0.9531,,39.46027340957,61.70145021044,465858270627853312,,15.4373,1.3122,0.2
NGC_1027,39.49102824685,61.7588118587,135.18165369582,1.44717687699,-1.968,1.965,0.9033,Gaia DR2  465881978848172416,39.49104615635,61.75880339665,465881978848172416,,15.2779,1.2934,1.0
NGC_1027,39.20924444644,61.61833617946,135.11476491406,1.26518430035,-1.673,1.887,0.7873,Gaia DR2  465867650836499200,39.20925960345,61.61832805467,465867650836499200,,16.4719,1.5521,1.0
NGC_1027,39.74756925931,61.60721780072,135.35395596398,1.35707241776,-1.92,2.328,0.94,Gaia DR2  465876481290243200,39.74758664797,61.60720777551,465876481290243200,,11.6728,0.6146,1.0
NGC_1027,39.25436719525,61.77691440993,135.07169434623,1.41929689597,-1.482,1.618,0.7707,,39.2543806904,61.77690744394,465871396047883392,,16.4522,1.424,0.1
NGC_1027,39.35122161723,61.84670004894,135.08603439979,1.50150204299,-1.102,1.759,0.7977,,39.35123167417,61.8466924771,465895172987687040,,15.0596,1.3167,0.1
NGC_1027,39.85870401084,62.15671102517,135.18012972684,1.88099478269,-2.228,2.151,0.938,Gaia DR2  465905858866346880,39.85872454641,62.15670176571,465905858866346880,,17.0126,1.5073,0.5
NGC_1027,40.26779107451,62.15940272326,135.3536407311,1.96123130248,-1.458,1.905,1.0173,,40.26780451889,62.15939452072,465988562756619904,,13.0395,,0.1
NGC_1027,40.5165605859,62.13537186508,135.46952240574,1.98717434115,-2.01,2.138,0.8016,Gaia DR2  465984748825655424,40.51657909896,62.13536265877,465984748825655424,,14.6934,1.0973,0.9
NGC_1027,40.14688039995,62.2315741481,135.27260301253,2.00401408021,-1.2,1.849,0.7645,,40.14689148722,62.23156618914,465989937146109696,,15.0873,1.3452,0.1
NGC_1027,40.35627802533,62.0848992786,135.42199377293,1.91028151682,-1.93,2.197,0.9448,Gaia DR2  465984336508841088,40.35629577607,62.08488981788,465984336508841088,,17.131,1.5709,0.6
NGC_1027,40.28892214588,62.09550268051,135.38887417111,1.9070019097,-1.604,1.737,0.8338,Gaia DR2  465983718033549184,40.2889369065,62.09549520361,465983718033549184,,14.4602,1.0533,0.5
NGC_1027,40.3929144092,62.0439195426,135.45451372609,1.87999077614,-1.061,2.337,0.9791,,40.39292415547,62.04390947991,465984022968173568,,17.768,1.9701,0.3
NGC_1027,40.21998039881,62.13276298297,135.34416843645,1.92777920225,-1.848,2.148,0.8976,Gaia DR2  465986947848942208,40.21999741802,62.1327537347,465986947848942208,,14.2488,1.0201,1.0
NGC_1027,40.1157693953,62.06413273153,135.32768616022,1.84521496927,-1.576,1.363,0.7373,,40.11578388,62.0641268639,465986260654213760,,12.968,0.6176,0.1
